season,player_name,team,role,batting_avg,batting_sr,runs_scored,wickets,bowling_avg,economy
2010,Jaskaran Singh,DC_OLD,Bowl,0.0,0.0,0.0,6.0,20.833333333333332,8.928571428571429
2010,KA Pollard,MI,All,22.75,185.71428571428572,273.0,15.0,17.466666666666665,7.081081081081081
2010,KC Sangakkara,PBKS,Bat,29.75,138.91050583657588,357.0,0.0,0.0,0.0
2010,KD Karthik,DC,Bat,21.384615384615383,117.29957805907173,278.0,0.0,0.0,0.0
2010,KM Jadhav,DC,Bat,25.333333333333332,135.71428571428572,76.0,0.0,0.0,0.0
2010,KP Pietersen,RCB,All,59.0,150.31847133757964,236.0,3.0,25.666666666666668,7.7
2010,Kamran Khan,RR,Bowl,0.0,0.0,0.0,3.0,17.0,8.5
2010,L Ablish,PBKS,Bowl,0.0,0.0,0.0,3.0,11.0,8.25
2010,L Balaji,CSK,Bowl,0.0,0.0,0.0,7.0,27.428571428571427,8.22857142857143
2010,LR Shukla,KKR,Bowl,0.0,0.0,0.0,3.0,35.333333333333336,8.833333333333334
2010,LRPL Taylor,RCB,Bat,22.0,117.33333333333333,88.0,0.0,0.0,0.0
2010,M Kartik,KKR,Bowl,0.0,0.0,0.0,9.0,27.555555555555557,6.358974358974359
2010,M Manhas,DC,Bat,39.25,105.36912751677852,157.0,0.0,0.0,0.0
2010,M Muralitharan,CSK,Bowl,0.0,0.0,0.0,16.0,20.0,6.575342465753425
2010,M Vijay,CSK,Bat,35.23076923076923,156.84931506849315,458.0,0.0,0.0,0.0
2010,MD Mishra,DC_OLD,Bat,15.090909090909092,115.27777777777777,166.0,0.0,0.0,0.0
2010,MF Maharoof,DC,Bowl,0.0,0.0,0.0,8.0,24.5,8.166666666666666
2010,MJ Lumb,RR,Bat,25.272727272727273,144.79166666666669,278.0,0.0,0.0,0.0
2010,MK Pandey,RCB,Bat,20.75,110.17699115044249,249.0,0.0,0.0,0.0
2010,MK Tiwary,KKR,Bat,26.333333333333332,127.41935483870968,237.0,0.0,0.0,0.0
2010,ML Hayden,CSK,Bat,20.352941176470587,123.57142857142858,346.0,0.0,0.0,0.0
2010,MM Patel,RR,Bowl,0.0,0.0,0.0,3.0,39.333333333333336,9.076923076923077
2010,MS Bisla,PBKS,Bat,21.8,122.47191011235957,218.0,0.0,0.0,0.0
2010,MS Dhoni,CSK,Bat,31.88888888888889,136.66666666666666,287.0,0.0,0.0,0.0
2010,NV Ojha,RR,Bat,31.416666666666668,132.28070175438594,377.0,0.0,0.0,0.0
2010,OA Shah,KKR,Bat,57.5,121.05263157894737,115.0,0.0,0.0,0.0
2010,P Dogra,RR,Bat,13.375,100.9433962264151,107.0,0.0,0.0,0.0
2010,P Kumar,RCB,Bowl,0.0,0.0,0.0,10.0,35.8,7.955555555555556
2010,PA Patel,CSK,Bat,18.0,91.13924050632912,72.0,0.0,0.0,0.0
2010,PD Collingwood,DC,All,40.6,130.12820512820514,203.0,5.0,20.0,6.741573033707865
2010,PJ Sangwan,DC,Bowl,0.0,0.0,0.0,9.0,27.11111111111111,7.870967741935484
2010,PP Chawla,PBKS,All,12.4,103.33333333333334,62.0,12.0,30.083333333333332,7.36734693877551
2010,PP Ojha,DC_OLD,Bowl,0.0,0.0,0.0,21.0,19.904761904761905,7.104815864022663
2010,R Ashwin,CSK,Bowl,0.0,0.0,0.0,12.0,23.666666666666668,5.916666666666667
2010,R Bhatia,DC,Bowl,0.0,0.0,0.0,3.0,43.333333333333336,8.125
2010,R Dravid,RCB,Bat,28.444444444444443,128.643216080402,256.0,0.0,0.0,0.0
2010,R McLaren,MI,All,22.0,95.65217391304348,66.0,4.0,64.75,7.617647058823529
2010,R Sathish,MI,Bat,16.0,116.66666666666667,112.0,0.0,0.0,0.0
2010,R Sharma,DC_OLD,Bowl,0.0,0.0,0.0,5.0,33.0,7.983870967741935
2010,R Vinay Kumar,RCB,Bowl,0.0,0.0,0.0,16.0,23.8125,8.252707581227437
2010,RG Sharma,DC_OLD,Bat,28.857142857142858,133.7748344370861,404.0,0.0,0.0,0.0
2010,RJ Harris,DC_OLD,Bowl,0.0,0.0,0.0,14.0,15.428571428571429,7.0434782608695645
2010,RP Singh,DC_OLD,Bowl,0.0,0.0,0.0,13.0,27.23076923076923,8.428571428571429
2010,RS Bopara,PBKS,All,31.0,115.88785046728971,248.0,5.0,23.6,9.076923076923077
2010,RV Uthappa,RCB,Bat,31.166666666666668,171.55963302752292,374.0,0.0,0.0,0.0
2010,S Badrinath,CSK,Bat,32.36363636363637,117.49174917491749,356.0,0.0,0.0,0.0
2010,S Dhawan,MI,Bat,19.1,112.3529411764706,191.0,0.0,0.0,0.0
2010,S Ladda,DC,Bowl,0.0,0.0,0.0,4.0,35.25,9.4
2010,S Narwal,RR,Bowl,0.0,0.0,0.0,5.0,36.0,11.48936170212766
2010,S Sreesanth,PBKS,Bowl,0.0,0.0,0.0,3.0,57.0,9.0
2010,SB Jakati,CSK,Bowl,0.0,0.0,0.0,13.0,21.76923076923077,7.447368421052632
2010,SC Ganguly,KKR,Bat,37.92307692307692,117.66109785202863,493.0,0.0,0.0,0.0
2010,SE Bond,KKR,Bowl,0.0,0.0,0.0,9.0,24.22222222222222,7.032258064516129
2010,SE Marsh,PBKS,Bat,49.0,128.94736842105263,147.0,0.0,0.0,0.0
2010,SJ Srivastava,PBKS,Bowl,0.0,0.0,0.0,6.0,39.833333333333336,8.851851851851851
2010,SK Raina,CSK,All,44.0,143.8692098092643,528.0,6.0,29.0,7.300699300699301
2010,SK Trivedi,RR,Bowl,0.0,0.0,0.0,11.0,23.0,7.126760563380282
2010,SK Warne,RR,Bowl,0.0,0.0,0.0,11.0,34.09090909090909,7.5
2010,SL Malinga,MI,Bowl,0.0,0.0,0.0,15.0,21.333333333333332,6.530612244897959
2010,SR Tendulkar,MI,Bat,47.53846153846154,132.61802575107296,618.0,0.0,0.0,0.0
2010,SR Watson,RR,All,37.0,162.28070175438597,185.0,6.0,29.5,8.045454545454545
2010,SS Tiwary,MI,Bat,29.928571428571427,135.59870550161813,419.0,0.0,0.0,0.0
2010,SW Tait,RR,Bowl,0.0,0.0,0.0,10.0,23.6,7.572192513368984
2010,T Thushara,CSK,Bowl,0.0,0.0,0.0,5.0,17.8,6.137931034482759
2010,TL Suman,DC_OLD,Bat,34.111111111111114,119.45525291828794,307.0,0.0,0.0,0.0
2010,TM Dilshan,DC,Bowl,0.0,0.0,0.0,3.0,23.333333333333332,8.571428571428571
2010,UT Yadav,DC,Bowl,0.0,0.0,0.0,6.0,28.666666666666668,7.166666666666667
2010,V Kohli,RCB,Bat,27.90909090909091,144.81132075471697,307.0,0.0,0.0,0.0
2010,V Sehwag,DC,All,25.428571428571427,163.30275229357798,356.0,3.0,7.666666666666667,4.0588235294117645
2010,VVS Laxman,DC_OLD,Bat,10.666666666666666,106.66666666666667,64.0,0.0,0.0,0.0
2010,WP Saha,KKR,Bat,22.333333333333332,126.41509433962264,67.0,0.0,0.0,0.0
2010,WPUJC Vaas,DC_OLD,Bowl,0.0,0.0,0.0,9.0,15.333333333333334,6.2727272727272725
2010,YK Pathan,RR,All,27.75,165.67164179104478,333.0,5.0,47.2,6.9411764705882355
2010,Yuvraj Singh,PBKS,All,21.583333333333332,128.85572139303483,259.0,5.0,30.2,6.565217391304348
2010,Z Khan,MI,Bowl,0.0,0.0,0.0,15.0,24.733333333333334,7.675862068965517
2011,A Mishra,DC_OLD,All,17.0,138.77551020408163,68.0,19.0,18.63157894736842,6.637499999999999
2011,A Mithun,RCB,Bowl,0.0,0.0,0.0,5.0,58.2,8.558823529411764
2011,A Singh,RR,Bowl,0.0,0.0,0.0,9.0,23.444444444444443,7.4035087719298245
2011,A Symonds,MI,Bat,33.75,97.82608695652173,135.0,0.0,0.0,0.0
2011,AB Agarkar,DC,Bowl,0.0,0.0,0.0,8.0,28.625,8.481481481481481
2011,AB Dinda,DC,Bowl,0.0,0.0,0.0,5.0,28.4,8.352941176470589
2011,AB de Villiers,RCB,Bat,34.666666666666664,128.39506172839506,312.0,0.0,0.0,0.0
2011,AC Blizzard,MI,Bat,20.0,137.93103448275863,120.0,0.0,0.0,0.0
2011,AC Gilchrist,PBKS,Bat,27.357142857142858,129.83050847457628,383.0,0.0,0.0,0.0
2011,AC Thomas,PW,Bowl,0.0,0.0,0.0,11.0,26.09090909090909,7.454545454545454
2011,AG Murtaza,MI,Bowl,0.0,0.0,0.0,3.0,38.333333333333336,5.75
2011,AL Menaria,RR,Bat,20.0,118.42105263157893,180.0,0.0,0.0,0.0
2011,AM Nayar,PBKS,Bat,8.714285714285714,91.04477611940298,61.0,0.0,0.0,0.0
2011,AM Rahane,RR,Bat,20.0,122.44897959183673,120.0,0.0,0.0,0.0
2011,AM Salvi,DC,Bowl,0.0,0.0,0.0,3.0,21.333333333333332,8.0
2011,AN Ahmed,MI,Bowl,0.0,0.0,0.0,5.0,30.0,7.5
2011,AS Raut,RR,Bat,20.0,103.44827586206897,60.0,0.0,0.0,0.0
2011,AT Rayudu,MI,Bat,28.214285714285715,112.85714285714286,395.0,0.0,0.0,0.0
2011,Anand Rajan,DC_OLD,Bowl,0.0,0.0,0.0,3.0,15.0,9.0
2011,B Chipli,DC_OLD,Bat,25.875,121.76470588235293,207.0,0.0,0.0,0.0
2011,B Kumar,PW,Bowl,0.0,0.0,0.0,3.0,22.0,6.0
2011,B Lee,KKR,Bowl,0.0,0.0,0.0,5.0,64.4,7.102941176470588
2011,BA Bhatt,PBKS,Bowl,0.0,0.0,0.0,9.0,24.77777777777778,8.011976047904191
2011,BB McCullum,KTK,Bat,27.46153846153846,129.8181818181818,357.0,0.0,0.0,0.0
2011,BJ Hodge,KTK,All,35.625,120.76271186440677,285.0,7.0,10.857142857142858,6.909090909090909
2011,Bipul Sharma,PBKS,Bowl,0.0,0.0,0.0,3.0,23.666666666666668,5.916666666666667
2011,CH Gayle,RCB,All,67.55555555555556,183.13253012048193,608.0,8.0,28.625,6.361111111111111
2011,CK Langeveldt,RCB,Bowl,0.0,0.0,0.0,5.0,16.0,7.2727272727272725
2011,CL White,DC_OLD,Bat,26.0,95.41284403669725,104.0,0.0,0.0,0.0
2011,DA Warner,DC,Bat,24.923076923076923,117.3913043478261,324.0,0.0,0.0,0.0
2011,DB Ravi Teja,DC_OLD,Bat,26.142857142857142,127.08333333333333,183.0,0.0,0.0,0.0
2011,DE Bollinger,CSK,Bowl,0.0,0.0,0.0,17.0,18.294117647058822,6.617021276595745
2011,DJ Bravo,CSK,Bowl,0.0,0.0,0.0,6.0,24.666666666666668,7.4
2011,DJ Hussey,PBKS,Bat,10.666666666666666,101.58730158730158,64.0,0.0,0.0,0.0
2011,DJ Jacobs,MI,Bat,15.333333333333334,104.54545454545455,92.0,0.0,0.0,0.0
2011,DL Vettori,RCB,Bowl,0.0,0.0,0.0,12.0,25.75,5.980645161290322
2011,DPMD Jayawardene,KTK,Bat,23.0,116.34241245136188,299.0,0.0,0.0,0.0
2011,DS Kulkarni,MI,Bowl,0.0,0.0,0.0,5.0,28.2,7.05
2011,DT Christian,DC_OLD,All,17.272727272727273,119.49685534591194,190.0,11.0,30.181818181818183,7.27007299270073
2011,DW Steyn,DC_OLD,Bowl,0.0,0.0,0.0,14.0,20.214285714285715,6.21978021978022
2011,EJG Morgan,KKR,Bat,15.222222222222221,117.0940170940171,137.0,0.0,0.0,0.0
2011,G Gambhir,KKR,Bat,34.36363636363637,119.24290220820188,378.0,0.0,0.0,0.0
2011,Harbhajan Singh,MI,All,34.333333333333336,145.07042253521126,103.0,13.0,27.53846153846154,6.754716981132075
2011,Harmeet Singh,DC_OLD,Bowl,0.0,0.0,0.0,3.0,15.666666666666666,6.714285714285714
2011,I Sharma,DC_OLD,Bowl,0.0,0.0,0.0,11.0,27.363636363636363,6.840909090909091
2011,IK Pathan,DC,All,18.75,108.69565217391303,150.0,11.0,29.181818181818183,7.003636363636363
2011,Iqbal Abdulla,KKR,Bowl,0.0,0.0,0.0,16.0,18.75,6.0
2011,J Botha,RR,All,46.0,116.16161616161615,230.0,7.0,33.714285714285715,6.555555555555555
2011,J Syed Mohammad,RCB,Bowl,0.0,0.0,0.0,5.0,25.2,8.4
2011,JA Morkel,CSK,All,23.0,135.29411764705884,138.0,15.0,24.733333333333334,8.244444444444444
2011,JD Ryder,PW,All,22.46153846153846,148.2233502538071,292.0,4.0,29.0,7.565217391304348
2011,JD Unadkat,KKR,Bowl,0.0,0.0,0.0,6.0,24.5,8.166666666666666
2011,JE Taylor,PW,Bowl,0.0,0.0,0.0,6.0,25.333333333333332,7.794871794871795
2011,JEC Franklin,MI,All,53.5,137.17948717948718,107.0,3.0,31.666666666666668,9.344262295081968
2011,JH Kallis,KKR,All,35.333333333333336,112.16931216931216,424.0,7.0,23.428571428571427,6.833333333333333
2011,JJ van der Wath,RCB,Bowl,0.0,0.0,0.0,3.0,41.666666666666664,10.416666666666666
2011,JP Duminy,DC_OLD,All,20.5,117.81609195402298,205.0,4.0,35.0,7.777777777777778
2011,JR Hopes,DC,All,39.2,124.0506329113924,196.0,7.0,38.0,8.3125
2011,KA Pollard,MI,All,14.6,109.77443609022556,146.0,10.0,34.0,8.0
2011,KC Sangakkara,DC_OLD,Bat,27.53846153846154,122.18430034129693,358.0,0.0,0.0,0.0
2011,KD Karthik,PBKS,Bat,25.636363636363637,128.1818181818182,282.0,0.0,0.0,0.0
2011,L Balaji,KKR,Bowl,0.0,0.0,0.0,10.0,35.0,7.894736842105263
2011,LA Pomersbach,RCB,Bat,12.75,130.76923076923077,51.0,0.0,0.0,0.0
2011,LRPL Taylor,RR,Bat,36.2,119.07894736842107,181.0,0.0,0.0,0.0
2011,M Klinger,KTK,Bat,18.25,94.8051948051948,73.0,0.0,0.0,0.0
2011,M Manhas,PW,Bat,11.4,92.6829268292683,114.0,0.0,0.0,0.0
2011,M Morkel,DC,Bowl,0.0,0.0,0.0,13.0,23.46153846153846,7.093023255813954
2011,M Vijay,CSK,Bat,27.125,128.023598820059,434.0,0.0,0.0,0.0
2011,MA Agarwal,RCB,Bat,20.142857142857142,117.5,141.0,0.0,0.0,0.0
2011,MD Mishra,PW,Bat,16.75,111.66666666666667,67.0,0.0,0.0,0.0
2011,MEK Hussey,CSK,Bat,41.0,118.84057971014492,492.0,0.0,0.0,0.0
2011,MK Pandey,PW,Bat,27.333333333333332,108.37004405286343,246.0,0.0,0.0,0.0
2011,MK Tiwary,KKR,Bat,51.285714285714285,110.46153846153845,359.0,0.0,0.0,0.0
2011,MM Patel,MI,Bowl,0.0,0.0,0.0,22.0,16.136363636363637,6.533742331288344
2011,MR Marsh,PW,All,25.0,102.04081632653062,50.0,7.0,14.0,6.91764705882353
2011,MS Bisla,KKR,Bat,14.4,80.89887640449437,72.0,0.0,0.0,0.0
2011,MS Dhoni,CSK,Bat,43.55555555555556,158.70445344129556,392.0,0.0,0.0,0.0
2011,MS Gony,DC_OLD,Bowl,0.0,0.0,0.0,4.0,21.0,9.333333333333334
2011,NV Ojha,DC,Bat,12.307692307692308,99.37888198757764,160.0,0.0,0.0,0.0
2011,P Kumar,PBKS,Bowl,0.0,0.0,0.0,10.0,33.4,7.260869565217392
2011,P Parameswaran,KTK,Bowl,0.0,0.0,0.0,4.0,32.0,8.170212765957448
2011,PA Patel,KTK,Bat,20.2,110.38251366120218,202.0,0.0,0.0,0.0
2011,PC Valthaty,PBKS,All,35.61538461538461,136.98224852071007,463.0,7.0,26.142857142857142,7.572413793103448
2011,PP Chawla,PBKS,Bowl,0.0,0.0,0.0,16.0,20.25,7.838709677419354
2011,PP Ojha,DC_OLD,Bowl,0.0,0.0,0.0,10.0,26.4,7.167420814479637
2011,R Ashwin,CSK,Bowl,0.0,0.0,0.0,20.0,18.8,5.968253968253968
2011,R Bhatia,KKR,Bowl,0.0,0.0,0.0,8.0,25.5,6.375
2011,R Dravid,RR,Bat,31.181818181818183,109.23566878980893,343.0,0.0,0.0,0.0
2011,R McLaren,PBKS,All,30.0,93.75,90.0,5.0,33.6,9.333333333333334
2011,R Ninan,RCB,Bowl,0.0,0.0,0.0,3.0,21.666666666666668,10.833333333333334
2011,R Sharma,PW,Bowl,0.0,0.0,0.0,16.0,16.9375,5.42
2011,R Vinay Kumar,KTK,All,8.333333333333334,106.38297872340425,50.0,12.0,27.083333333333332,7.276119402985075
2011,RA Jadeja,KTK,All,31.444444444444443,124.12280701754386,283.0,7.0,42.0,7.0
2011,RE van der Merwe,DC,Bowl,0.0,0.0,0.0,5.0,18.0,6.067415730337078
2011,RG Sharma,MI,Bat,33.81818181818182,125.25252525252526,372.0,0.0,0.0,0.0
2011,RJ Harris,PBKS,Bowl,0.0,0.0,0.0,16.0,22.4375,7.638297872340425
2011,RN ten Doeschate,KKR,Bat,53.5,146.57534246575344,107.0,0.0,0.0,0.0
2011,RP Singh,KTK,Bowl,0.0,0.0,0.0,13.0,25.46153846153846,6.62
2011,RV Gomez,KTK,Bowl,0.0,0.0,0.0,5.0,24.6,8.2
2011,RV Uthappa,PW,Bat,26.4,126.3157894736842,264.0,0.0,0.0,0.0
2011,S Anirudha,CSK,Bat,20.75,112.16216216216218,83.0,0.0,0.0,0.0
2011,S Aravind,RCB,Bowl,0.0,0.0,0.0,21.0,16.952380952380953,7.739130434782608
2011,S Badrinath,CSK,Bat,56.57142857142857,126.51757188498402,396.0,0.0,0.0,0.0
2011,S Dhawan,DC_OLD,Bat,33.333333333333336,129.03225806451613,400.0,0.0,0.0,0.0
2011,S Nadeem,DC,Bowl,0.0,0.0,0.0,4.0,35.25,7.421052631578948
2011,S Randiv,CSK,Bowl,0.0,0.0,0.0,6.0,36.166666666666664,7.482758620689655
2011,S Sohal,DC_OLD,Bat,24.9,130.36649214659687,249.0,0.0,0.0,0.0
2011,S Sreesanth,KTK,Bowl,0.0,0.0,0.0,7.0,26.857142857142858,5.905759162303665
2011,SB Jakati,CSK,Bowl,0.0,0.0,0.0,10.0,33.1,7.49433962264151
2011,SB Wagh,PW,Bowl,0.0,0.0,0.0,4.0,28.75,7.1875
2011,SC Ganguly,PW,Bat,25.0,84.7457627118644,50.0,0.0,0.0,0.0
2011,SE Marsh,PBKS,Bat,42.0,146.51162790697674,504.0,0.0,0.0,0.0
2011,SJ Srivastava,PBKS,Bowl,0.0,0.0,0.0,8.0,21.25,8.5
2011,SK Raina,CSK,All,31.285714285714285,134.76923076923077,438.0,4.0,48.25,7.0181818181818185
2011,SK Trivedi,RR,Bowl,0.0,0.0,0.0,10.0,28.4,7.962616822429907
2011,SK Warne,RR,Bowl,0.0,0.0,0.0,13.0,22.307692307692307,6.170212765957447
2011,SL Malinga,MI,Bowl,0.0,0.0,0.0,28.0,12.428571428571429,5.523809523809524
2011,SR Tendulkar,MI,Bat,42.53846153846154,113.31967213114753,553.0,0.0,0.0,0.0
2011,SR Watson,RR,All,33.0,130.43478260869566,330.0,6.0,38.166666666666664,6.361111111111111
2011,SS Tiwary,RCB,Bat,23.375,99.46808510638297,187.0,0.0,0.0,0.0
2011,SW Tait,RR,Bowl,0.0,0.0,0.0,6.0,17.833333333333332,7.213483146067415
2011,Shakib Al Hasan,KKR,Bowl,0.0,0.0,0.0,11.0,15.272727272727273,6.588235294117647
2011,TG Southee,CSK,Bowl,0.0,0.0,0.0,4.0,40.25,8.473684210526315
2011,TL Suman,MI,Bat,10.833333333333334,127.45098039215685,65.0,0.0,0.0,0.0
2011,TM Dilshan,RCB,Bat,28.25,125.55555555555556,226.0,0.0,0.0,0.0
2011,TR Birt,DC,Bat,15.0,129.31034482758622,75.0,0.0,0.0,0.0
2011,V Kohli,RCB,Bat,46.416666666666664,121.08695652173913,557.0,0.0,0.0,0.0
2011,V Sehwag,DC,Bat,38.54545454545455,176.66666666666666,424.0,0.0,0.0,0.0
2011,WD Parnell,PW,Bowl,0.0,0.0,0.0,9.0,21.333333333333332,6.545454545454546
2011,WP Saha,CSK,Bat,68.0,107.93650793650794,68.0,0.0,0.0,0.0
2011,Y Nagar,DC,Bat,15.857142857142858,111.00000000000001,111.0,0.0,0.0,0.0
2011,Y Venugopal Rao,DC,Bat,28.0,120.0,336.0,0.0,0.0,0.0
2011,YK Pathan,KKR,All,28.3,140.7960199004975,283.0,13.0,17.615384615384617,5.871794871794871
2011,Yuvraj Singh,PW,All,34.3,131.4176245210728,343.0,9.0,21.22222222222222,6.586206896551724
2011,Z Khan,RCB,Bowl,0.0,0.0,0.0,14.0,30.857142857142858,7.322033898305085
2012,A Ashish Reddy,DC_OLD,Bowl,0.0,0.0,0.0,11.0,20.636363636363637,8.355828220858895
2012,A Chandila,RR,Bowl,0.0,0.0,0.0,5.0,17.2,6.142857142857143
2012,A Mishra,DC_OLD,Bowl,0.0,0.0,0.0,13.0,28.0,7.74468085106383
2012,A Nehra,PW,Bowl,0.0,0.0,0.0,11.0,35.63636363636363,8.166666666666666
2012,A Singh,RR,Bowl,0.0,0.0,0.0,10.0,29.9,9.106598984771573
2012,AA Chavan,RR,Bowl,0.0,0.0,0.0,7.0,32.857142857142854,8.414634146341463
2012,AB Agarkar,DC,Bowl,0.0,0.0,0.0,3.0,43.333333333333336,9.069767441860465
2012,AB Dinda,PW,Bowl,0.0,0.0,0.0,9.0,17.333333333333332,6.5
2012,AB McDonald,RCB,Bowl,0.0,0.0,0.0,5.0,12.0,6.0
2012,AB de Villiers,RCB,Bat,39.875,161.11111111111111,319.0,0.0,0.0,0.0
2012,AC Gilchrist,PBKS,Bat,34.4,120.27972027972027,172.0,0.0,0.0,0.0
2012,AC Thomas,PW,Bowl,0.0,0.0,0.0,3.0,35.0,7.5
2012,AD Mascarenhas,PBKS,Bowl,0.0,0.0,0.0,7.0,14.857142857142858,6.5
2012,AD Mathews,PW,All,18.142857142857142,117.59259259259258,127.0,7.0,27.0,7.269230769230769
2012,AJ Finch,DC,Bat,27.5,107.84313725490196,55.0,0.0,0.0,0.0
2012,AL Menaria,RR,Bat,20.0,108.91089108910892,220.0,0.0,0.0,0.0
2012,AM Rahane,RR,Bat,40.0,129.33025404157044,560.0,0.0,0.0,0.0
2012,AP Majumdar,PW,Bat,21.75,114.4736842105263,87.0,0.0,0.0,0.0
2012,AT Rayudu,MI,Bat,37.0,132.14285714285714,333.0,0.0,0.0,0.0
2012,Anand Rajan,DC_OLD,Bowl,0.0,0.0,0.0,3.0,34.666666666666664,8.788732394366196
2012,Ankit Sharma,DC_OLD,Bowl,0.0,0.0,0.0,4.0,40.75,6.744827586206896
2012,Azhar Mahmood,PBKS,All,23.25,130.98591549295776,186.0,14.0,22.285714285714285,7.3125
2012,B Kumar,PW,Bowl,0.0,0.0,0.0,8.0,33.75,6.923076923076923
2012,B Lee,KKR,Bowl,0.0,0.0,0.0,7.0,41.714285714285715,7.684210526315789
2012,BB McCullum,KKR,Bat,24.083333333333332,102.12014134275617,289.0,0.0,0.0,0.0
2012,BJ Hodge,RR,Bat,30.625,140.0,245.0,0.0,0.0,0.0
2012,BW Hilfenhaus,CSK,Bowl,0.0,0.0,0.0,14.0,15.714285714285714,6.470588235294118
2012,Bipul Sharma,PBKS,Bat,24.0,153.19148936170214,72.0,0.0,0.0,0.0
2012,CH Gayle,RCB,Bat,61.083333333333336,160.74561403508773,733.0,0.0,0.0,0.0
2012,CJ Ferguson,PW,Bat,12.5,79.36507936507937,50.0,0.0,0.0,0.0
2012,CL White,DC_OLD,Bat,43.54545454545455,149.6875,479.0,0.0,0.0,0.0
2012,DA Miller,PBKS,Bat,32.666666666666664,130.66666666666666,98.0,0.0,0.0,0.0
2012,DA Warner,DC,Bat,36.57142857142857,164.1025641025641,256.0,0.0,0.0,0.0
2012,DAJ Bracewell,DC,Bowl,0.0,0.0,0.0,3.0,10.333333333333334,7.75
2012,DB Das,KKR,Bat,42.0,135.48387096774192,126.0,0.0,0.0,0.0
2012,DE Bollinger,CSK,Bowl,0.0,0.0,0.0,8.0,19.0,8.444444444444445
2012,DJ Bravo,CSK,All,46.375,140.53030303030303,371.0,15.0,29.466666666666665,7.664739884393064
2012,DJ Harris,DC_OLD,Bat,27.75,109.9009900990099,111.0,0.0,0.0,0.0
2012,DJ Hussey,PBKS,All,33.0,129.8360655737705,396.0,3.0,20.666666666666668,6.888888888888889
2012,DL Vettori,RCB,Bowl,0.0,0.0,0.0,5.0,46.8,6.685714285714286
2012,DPMD Jayawardene,DC,Bat,27.916666666666668,112.41610738255035,335.0,0.0,0.0,0.0
2012,DR Smith,MI,Bat,39.25,160.20408163265304,157.0,0.0,0.0,0.0
2012,DS Kulkarni,MI,Bowl,0.0,0.0,0.0,6.0,9.833333333333334,7.375
2012,DT Christian,DC_OLD,All,29.0,122.88135593220339,145.0,8.0,28.25,8.37037037037037
2012,DW Steyn,DC_OLD,Bowl,0.0,0.0,0.0,18.0,15.055555555555555,5.807142857142858
2012,F du Plessis,CSK,Bat,33.166666666666664,130.92105263157893,398.0,0.0,0.0,0.0
2012,G Gambhir,KKR,Bat,36.875,143.5523114355231,590.0,0.0,0.0,0.0
2012,GB Hogg,RR,Bowl,0.0,0.0,0.0,10.0,24.1,6.694444444444445
2012,Gurkeerat Singh,PBKS,Bat,28.666666666666668,165.3846153846154,86.0,0.0,0.0,0.0
2012,HH Gibbs,MI,Bat,40.5,92.04545454545455,81.0,0.0,0.0,0.0
2012,HV Patel,RCB,Bowl,0.0,0.0,0.0,9.0,37.44444444444444,8.21951219512195
2012,Harbhajan Singh,MI,All,12.0,135.0,108.0,6.0,61.166666666666664,6.796296296296297
2012,Harmeet Singh,PBKS,Bowl,0.0,0.0,0.0,7.0,25.571428571428573,8.014925373134329
2012,IK Pathan,DC,All,25.142857142857142,139.68253968253967,176.0,8.0,57.375,7.65
2012,Iqbal Abdulla,KKR,Bowl,0.0,0.0,0.0,4.0,35.0,6.363636363636363
2012,J Botha,RR,All,14.5,107.40740740740742,58.0,9.0,32.44444444444444,7.121951219512195
2012,JA Morkel,CSK,All,15.285714285714286,157.35294117647058,107.0,13.0,28.23076923076923,7.414141414141414
2012,JD Ryder,PW,Bat,25.6,120.75471698113208,256.0,0.0,0.0,0.0
2012,JEC Franklin,MI,All,24.444444444444443,98.65470852017937,220.0,6.0,19.833333333333332,7.933333333333334
2012,JH Kallis,KKR,All,25.5625,106.51041666666667,409.0,15.0,26.066666666666666,7.2407407407407405
2012,JP Duminy,DC_OLD,Bat,81.33333333333333,128.42105263157896,244.0,0.0,0.0,0.0
2012,JP Faulkner,PBKS,Bowl,0.0,0.0,0.0,3.0,23.666666666666668,8.875
2012,KA Pollard,MI,All,24.444444444444443,138.36477987421384,220.0,16.0,20.4375,7.460076045627376
2012,KC Sangakkara,DC_OLD,Bat,18.181818181818183,108.69565217391303,200.0,0.0,0.0,0.0
2012,KD Karthik,MI,Bat,18.307692307692307,111.73708920187792,238.0,0.0,0.0,0.0
2012,KK Cooper,RR,Bowl,0.0,0.0,0.0,10.0,16.9,7.041666666666667
2012,KMDN Kulasekara,CSK,Bowl,0.0,0.0,0.0,4.0,22.5,6.428571428571429
2012,KP Appanna,RCB,Bowl,0.0,0.0,0.0,6.0,23.666666666666668,8.352941176470589
2012,KP Pietersen,DC,Bat,61.0,147.34299516908214,305.0,0.0,0.0,0.0
2012,L Balaji,KKR,Bowl,0.0,0.0,0.0,11.0,13.727272727272727,5.033333333333333
2012,LR Shukla,KKR,Bat,12.5,131.57894736842107,75.0,0.0,0.0,0.0
2012,LRPL Taylor,DC,Bat,19.7,115.2046783625731,197.0,0.0,0.0,0.0
2012,M Kartik,PW,Bowl,0.0,0.0,0.0,4.0,62.75,6.972222222222222
2012,M Manhas,PW,Bat,30.0,125.0,120.0,0.0,0.0,0.0
2012,M Morkel,DC,Bowl,0.0,0.0,0.0,25.0,17.36,6.888888888888889
